token,mean_importance
died,0.0007200000224353668
way,0.0007062631520966534
home,0.0006831098898298175
think,0.0006379823570651669
which,0.0006308127603915636
every,0.0006036371331674673
person,0.0005888283919830428
su,0.0005844969628014951
episode,0.0005617271211425153
lost,0.0005369720341604989
past,0.0005246489785122321
cannot,0.0005242773089169835
too,0.0005183169690844301
fuck,0.0005171161967609805
work,0.0005067191607142579
only,0.0005010171425965382
there,0.0004565359859043383
let,0.0004511897279501552
happy,0.000436909529374437
never,0.0004345066631065658
day,0.00041667769050945935
other,0.00039156428081241754
thoughts,0.0003914774879376637
give,0.0003859500607177324
take,0.00038236152583219035
ever,0.0003786561730521498
care,0.00034029758244287224
had,0.0003221353595487623
love,0.00031278931819542775
ipolar,0.0003052571028092643
something,0.000294232512715098
any,0.0002803742139803944
months,0.00027621907690900116
up,0.0002670916772444798
through,0.0002623035918910925
else,0.00024024913836910854
some,0.00023412279924741596
what,0.00023397923268930754
relationship,0.00023363470336335013
like,0.00023020648835811165
by,0.00022421512445210587
while,0.00022161203060022672
na,0.00021408090954840495
kill,0.00021371733164414762
are,0.00020914956515601565
single,0.00020778830851971483
yourself,0.00020424183958311914
self,0.00020366590626963443
were,0.00020178087879685336
friend,0.00019813349099422338
say,0.0001970900222659111
?),0.00019618714577518404
can,0.00019111796473225695
talk,0.00018781938547363097
doctor,0.00018434346725371142
mental,0.00018029114562523318
kind,0.00017979208231129937
her,0.00017561055900235564
"),",0.00017025858930234486
this,0.00016873712027729888
already,0.0001624025397480485
especially,0.00015895739397819852
fat,0.0001567791834986565
manic,0.00015471886581508443
was,0.00015372210604722467
myself,0.00015254738069905635
anymore,0.00014985333374539778
able,0.00014851515588816256
hd,0.00014840719813946635
less,0.00013663473024886721
pretty,0.00012999398340980407
those,0.0001277667356589518
wish,0.00012100704589101952
suicidal,0.00012009682086500106
fucked,0.00011648675475347166
here,0.00011624976347472209
after,0.00011388784439856993
lot,0.00011359394284227164
an,0.00011301544697578885
things,0.00011288453652014141
well,0.00011170668858540012
med,0.00011113108985227882
parents,0.00010708909251531753
bad,0.00010648948695493996
about,0.00010618108467497223
don,0.00010465816558280494
che,0.00010391760345858832
suffering,0.00010367470228326663
treatment,0.00010276113414420252
hurt,0.00010200447218267072
if,0.00010097098387025956
often,9.921381172262045e-05
mg,9.507015784038231e-05
want,9.184674680475588e-05
ia,9.1416792201926e-05
such,8.727935187380353e-05
body,8.638703669324362e-05
reason,8.565120215280331e-05
still,8.501536179513398e-05
deep,8.283079503712543e-05
living,8.18632116382408e-05
we,7.980589979134882e-05
them,7.727709079416754e-05
without,7.709006028259562e-05
away,7.677702948664471e-05
you,7.648442926771233e-05
its,7.607103134432691e-05
having,7.51598625583938e-05
does,7.39713428477747e-05
saying,7.364086741290521e-05
sex,7.295467063765197e-05
man,7.047561666695401e-05
when,7.037575100680856e-05
title,6.98552280482545e-05
one,6.451083885394837e-05
working,6.44241995360062e-05
health,6.0808397999304965e-05
at,5.90232966588802e-05
into,5.681857540669929e-05
why,5.364781704505125e-05
really,5.310382126708646e-05
15,5.200477971811779e-05
sick,5.1979974614368984e-05
help,4.7804410939988884e-05
since,4.777211015445053e-05
old,4.731473889781531e-05
from,4.7040797653608024e-05
se,4.56215490582205e-05
therapy,4.436430390342139e-05
heart,4.211955880843258e-05
than,4.069227674108333e-05
much,3.9661820281367e-05
until,3.9260984218951e-05
going,3.9035593918665e-05
long,3.867337526723228e-05
very,3.846849108413153e-05
again,3.6892708408231556e-05
po,3.675675119059937e-05
or,3.665114212918315e-05
night,3.509707048579003e-05
world,3.4832495354445804e-05
being,3.3333121223222406e-05
go,3.206098760225965e-05
put,3.196730153831595e-05
hard,3.130246030499014e-05
even,3.090433992838371e-05
experience,3.0654975489596836e-05
same,3.0390054490680996e-05
month,3.0361786078477355e-05
suicide,2.9414509754133178e-05
anywhere,2.940541147230154e-05
..,2.913758753493312e-05
end,2.7617232626653275e-05
time,2.7132023936766408e-05
more,2.642016139967988e-05
how,2.637106833638179e-05
near,2.609272451081779e-05
ay,2.5666991859907284e-05
id,2.5488573737675323e-05
job,2.476413573680879e-05
feeling,2.464657488114123e-05
tried,2.4019056354518398e-05
best,2.3877211532408182e-05
thinking,2.3857561700424412e-05
low,2.317763270790844e-05
year,2.231354387628347e-05
off,2.1754596218670486e-05
then,2.1670273031304533e-05
ve,1.918179365626808e-05
where,1.8425355756335192e-05
motivation,1.8404515079358436e-05
sometimes,1.833699079725193e-05
always,1.799523010959092e-05
currently,1.7764107421195757e-05
week,1.731180380204478e-05
back,1.6890196548047243e-05
almost,1.6134583953923236e-05
feels,1.6088398706415318e-05
down,1.5994669865904143e-05
school,1.5940193634378375e-05
times,1.591702675796114e-05
better,1.5105311831575818e-05
find,1.499226877399451e-05
thought,1.4591051050653428e-05
tired,1.451302594230381e-05
before,1.3612144149040736e-05
college,1.2487839588478286e-05
worth,1.2433004485501442e-05
others,1.1034234375983942e-05
gets,9.944399759357717e-06
pain,9.646938849527942e-06
die,8.432830691162963e-06
thing,7.883576093566566e-06
turn,7.75949850625087e-06
online,7.5636126742513925e-06
anything,7.238587537964729e-06
parent,6.799449636218924e-06
